PC1,PC2,PC3
-42.23319594788311,-217.58654016011857,-170.08207848306574
-38.993024380117,-416.45331681551556,139.74708765568772
145.27793944030816,-259.50845713558795,230.43558013259315
104.16081479235868,286.0117652303412,-203.68489312009015
-19.52151393743062,343.99007927162125,161.8392107040915
-33.91274617565722,-5.9902282206712245,190.32817255680015
224.40985304730313,-90.61717953139114,-200.15099112165257
-340.6629362822775,487.2451572293213,54.33943666122476
-169.34916001052426,-266.06022855468234,-58.94460723420116
186.1155816745435,-278.43843936548416,-128.0389050174167
109.83724773896999,-199.63152165325488,-102.51931415413982
-253.54174588792608,-287.6151280531643,-147.54243656068684
-427.74438464413976,-76.43649979966604,79.2000480212124
-342.28004547601734,421.64139322595025,-210.72907834405294
222.5178887701931,99.36980698607991,-110.58537470440865
-413.2499387635011,-46.08647539384585,16.230842464286393
-142.82167651764004,430.71405741934814,-174.54997119364577
-355.56609768601703,-395.65209141745964,171.19332146507642
39.82095178824579,-272.28058627035745,-59.62717011347621
412.9414713922263,39.53735390421112,210.60713672856048
-433.6063991375283,148.83504667113536,35.27180333644937
-493.25346431785636,-394.3779974140323,92.65503102594955
-377.3069132394631,-56.90323316038619,65.34048425583146
262.83704364001153,128.54279883398004,-119.5562066107196
431.381821245721,163.22918687439335,-37.88270715858546
-394.15689318801776,167.9918019333214,156.77142240159858
364.2755186272084,-189.50545803591527,201.5716589666849
425.17223024754395,-413.0416047720314,-208.90271966616655
-197.51122406239082,-47.304636478262516,106.17254938464765
46.272560885281386,-351.7842592799586,-138.88496463309974
-247.80572511348888,451.88541146801896,-19.837713241085055
-199.40372924667037,-0.3753009868993297,231.47184302744134
295.945225093921,-189.68309251516777,-51.685378432370754
225.68138552523087,244.9412962224292,163.28140951286335
338.17652148293126,-20.78136643314249,-40.88532553307953
64.97789255786121,-177.3129420182513,169.5504409478076
209.73902698643423,290.4841258323475,204.473661934095
-298.3437072948337,377.4334489461186,-75.320545110091
-173.01108237941742,183.70895828079028,-135.15667308259373
422.5832064394306,-455.6585491601499,-39.94157841158596
-330.04238022057723,94.9993710059019,59.600883865160505
308.7687188837969,233.3514228179079,-166.21334184294457
-189.82406209485438,-326.6817625936925,-159.42265558751401
148.59786232222294,-263.2440980705197,0.8005151430542996
-417.8901800323184,401.1595525411233,-49.881631939873344
-483.6258542956869,-416.3406080394547,-184.27682093734973
449.6420984593811,214.7754969063923,76.99496604323029
-224.61165976016127,-1.7271674872415275,66.93601077072915
462.34093229048284,-77.45507166283231,78.18901194354717
222.4077684815641,-480.3318769482102,-105.56515203493088
-398.16669062198997,339.45005603517353,-81.3517535496546
-194.52228493778634,-112.65195611898629,26.67137421238221
162.12213422347028,33.486719654647146,-37.67821141661082
-235.5463897819426,193.22231647001794,93.40567024918299
-409.5863464498258,230.80740852396718,114.49303092421873
-343.8357313103583,467.2091932854165,93.34143770256426
-8.799404152432151,36.84107146911978,22.15979808326205
358.84955468759824,-114.05912693174851,233.89671464234289
357.00771170646254,414.3865234768613,190.97024671913053
400.33392604533327,112.16799669608046,-31.999187819549014
-224.88802850857408,-168.29585121651644,138.68174441484413
289.1684441039123,-370.0064776084748,156.19638561588127
-449.9128050970456,364.88932956072,-170.84520427801982
-464.1613966059649,-88.23053477184396,212.00237895501257
112.95803887768919,150.92339761111168,-152.72292136684626
-266.53620326917223,-1.009663520364517,-1.3970828445481436
-260.9609256677018,-260.5266966795853,-45.9883518620701
409.0200613688319,72.33417096817706,-126.57942758095123
19.527229608128465,-411.541048912041,238.72013476703066
-95.34563115125256,-67.8635831295118,92.34848685632774
-460.4966394991766,86.02922197459311,205.30062343850577
36.24532114709184,-55.50112253205687,186.90953069162543
387.049812158309,215.12465302970486,-89.65612749956921
-233.09450350057682,337.086196644875,161.87999064870837
451.9082100452361,233.19039864341093,158.32609588271706
105.35636672926465,-440.30534144510375,41.75844299087444
-96.8732207206823,-277.2807585925648,110.29908267894102
38.180634843830596,37.65608610420319,-109.57858765067508
-159.03442740514632,433.137800691306,-13.361419875650995
-69.35132857236722,330.77336303810694,-61.595001412157515
-205.5384247355549,347.9012227622479,-45.230924803028714
408.2702250079683,-211.19075992631193,-89.43907234790207
-390.9647873281473,-31.30300972343268,61.456578352716
346.58005199052513,-46.87246937407879,-111.55308082013424
-189.41880696016247,-305.616771265775,42.571534634668424
-73.25364979885435,-436.18731838232657,-156.04011935786122
279.19154141865766,410.4742642282918,-125.94807199151683
-451.66270786924565,-208.23934227446293,-116.52345224158714
-421.43670676577153,-207.97834264461576,227.1994147088037
245.72752060906632,-407.59625543321823,139.67564500736805
112.96646046819802,406.6512384644153,22.530140660200423
407.1422270423107,50.571429370657896,-212.65322589444756
409.0427092571958,134.37141416295702,-113.65539931992393
-134.07657055933632,408.4868729626341,112.85761466701425
244.87198424639888,-159.54412891264957,-94.69903169241687
391.7115351051565,93.80483883529106,45.38956826229488
-365.1153345708938,-405.7184766937194,22.306155636514486
-170.52751826919288,-279.34758400918764,31.394057035035363
-244.16373357702855,339.88320671544477,-69.51451399638253
-359.1372683087559,286.3718291683365,-72.92470480184126
211.71214858455397,-153.1096457969328,-203.19326380445258
-372.62245310684517,-81.8556441922242,231.97075006160892
-297.8143098952661,59.94875962205396,-199.6989450426678
-240.5272081846061,-451.0949909904688,5.82114250413631
-431.19437839130353,-206.9847553837563,60.51523592285683
297.9235521308762,-294.0626564595699,-139.8609249019599
-90.18960145501106,-224.24924137696195,-28.591862874863423
-230.75830097803237,314.8667217296864,-9.029053683461095
-331.9065900625584,-177.4225007951125,185.40474216237288
-461.65586964432316,-254.67827078373878,-166.89912382449964
-95.28356216552342,17.422651989271902,-102.77850738124977
199.0328497721159,340.4579181716489,129.53925002306275
-176.07255235714766,-226.89049343276469,-121.278327088635
201.2679775586476,-411.1477028014885,-217.97198807923968
174.57230102595432,-142.7433760475241,56.62694535701878
-4.584366891534895,242.05222799330087,-60.924840848248294
-205.20259876727235,70.5178398958188,83.67194610741242
-110.44899465414409,316.4402466422548,-81.85354989305762
-402.8259610627561,473.34364647684544,-195.08243991976553
291.6641416790786,264.99474033983694,129.76863405243807
-56.05089489859517,109.56597736173225,-29.51632005889037
-97.21859183501186,7.26825034704945,-61.47815118291958
-287.20874960905996,-409.8382323810033,62.11939378428844
-162.81141717512045,479.95229518369445,47.3086731547578
-261.13886539993626,-85.15420609723732,75.98258241622581
-43.76603149602448,-322.35799448243944,-179.37794597068705
-309.94075413849913,188.17421005613744,-120.75676286561195
-211.58126125569476,-184.94552700393137,-215.10257705931946
-117.10203337968339,95.9127808254618,-199.4983089229128
-430.4567011570013,119.90959547700898,-188.66675757069598
246.91570322224499,-63.28881642143893,1.4778507463336925
301.0258146258798,304.34019267010336,-14.909370588076689
127.12160264688329,-227.63492514902583,-121.13034312236492
90.56994767919812,-49.53219612015715,20.34059858260709
13.362131160400008,40.587780591853424,-46.76349739084423
478.02082929375587,125.52067947711248,-201.43476131699313
477.3365335095958,241.58251696267388,26.080961072655764
-285.30259035252453,-72.31731630330707,-70.93105749792296
-192.12467792651256,160.0677873189482,107.63059973316466
-328.936244631335,-300.7549917977466,75.64660918371496
336.5712831832029,392.7573975849398,-163.11733311506168
21.98324274533273,-105.53362640902225,74.62146767523578
-55.45157236829454,228.41756680391728,-179.33884742629692
-238.4472875488255,-433.00143259070126,-132.4477008188055
437.0900706842973,-307.4418867039097,-207.41831568505438
74.70594380046828,-10.041898404398172,152.42938993641482
250.58378417303456,348.38823682621216,-125.4385496959549
295.8835296730013,9.214073665002799,-179.5739190662003
217.10970043710037,398.4776520204664,-228.6904740133898
-347.50552841250726,16.335833927249176,-5.381402063157755
147.43191322296144,-14.786498635611748,-151.4069247481877
-120.696384285541,-345.800482154318,213.37798318835277
276.57361781733727,273.9887327172769,-16.942083201985312
-98.71809277937916,-226.52911887071696,102.48608230950113
117.4546689168608,377.65125221965747,-187.58173112153202
398.72886387493656,368.70015129433773,117.48584058905708
-150.53272268358646,441.09558766561116,125.35953211634036
-92.33780102257626,33.4492833950277,7.683766204918609
46.83237545285191,171.3402377631152,-56.320113859440816
-61.748928654104844,275.9777127923333,-153.08737717085774
50.59484768721382,-347.9298991128993,56.97174116833723
134.62023302943817,92.98831998297982,-40.94161648932957
-250.75828908487765,-417.6539521897046,180.81944096422532
-196.56442694217185,17.62234661985665,-92.59029610755866
-144.86413492139636,-310.1252083803685,83.15669016219447
-79.71827388643705,-288.9181033622642,47.15753195387452
-294.3861899596027,-98.33858231297876,188.94212016786906
155.0673360201564,-70.49368475935952,-191.31342698542244
-42.18369410349811,128.49452809981733,224.40385179252385
299.8534113670045,-420.4035494578788,42.47430905466577
-127.79356191564459,19.200095984855125,-146.74102992200272
-69.4606240377435,-291.8390865492859,-228.99542447562013
-79.98623572671893,83.10591874530236,-23.31274472037957
-125.26281146984462,145.39006060706473,-233.7843074029435
74.38901499012074,54.642191233124464,-157.90802625098448
476.4668164838009,199.18712265706108,162.31076888832425
-88.08695044218202,-142.057579279317,210.95622616994393
-410.677530229546,289.72137339425336,-6.253936718878182
181.41601958855122,-69.10914868300515,217.63116563340222
271.1093921375518,-29.590909386527887,-156.0565583141961
-42.61289024947469,150.85677225686212,24.900644618500134
5.973951465146091,-454.4072176795499,-206.44626683079738
170.31157725295645,140.97471770922314,-32.88048815230507
408.10081716150404,91.59428734106825,232.21498378335437
-163.0892553134764,-160.79894748491364,194.30940641894944
-417.4698915430284,-357.62807542165274,-138.9640084201435
7.928075622630903,-382.0502137109524,193.36089073170717
-282.1301560589804,431.99018853894506,115.15351777241561
-240.0490269898652,203.95290004072712,-128.1769147489375
355.2306539471832,-374.303068398616,125.49837879077869
-191.80328617085036,-114.57735051032013,234.858191455569
444.66432558041043,61.32696950402083,-135.99614457396535
-3.4796460122512314,327.47530662830803,120.92119396642298
-165.96734132941214,-417.0724947896733,-141.43413684558163
439.70530643320865,-277.6994054187456,-185.39269786263176
-110.84083649718676,386.93617652819444,218.61473792991163
-52.54200362297874,-456.29156373871524,211.7468629976905
-107.30604822754621,-269.29197340975594,151.66084051890516
455.37357922793717,409.0398009504097,-210.71591555632787
67.68292130406854,109.52982877813989,-43.222963667834605
57.63139255331652,-226.0162331380988,-208.54165312971946
-86.67791179792948,-399.2402670592565,2.708716893917495
-129.6021754175883,-433.9108651778171,-45.94248520249663
120.70166677295154,-244.87000964067752,79.75962870921846
-446.25150833971577,403.5656774732385,177.7769449808089
163.67676985866578,-84.6272263728651,101.21621642022532
-455.3310736154026,249.81147164840746,-173.72014667000693
232.91613981410148,387.120957479979,-131.2942165545095
-168.2645352815318,-68.07013452193456,81.73623905684136
322.697537862269,-310.86407414654786,-39.88685670944126
439.7568143453572,-8.866007439617421,104.99923562089715
-370.35353156892774,424.7605467526417,223.09866080572087
74.35626584635027,290.5712219528567,-46.4542810174383
208.11343547131148,-421.30559964941875,122.08091947899784
-107.43855031449391,197.53384702363223,-165.64367974285685
363.4832724333273,47.87295453082436,-117.14744322076429
-413.3212344136615,425.15167482168465,-133.14402445410863
158.30089769294412,-365.3908992862539,-121.8235847609825
229.19811135435438,23.323480779870387,113.66272491406825
-310.05597164942606,389.4962551829858,-216.4898530395354
-211.12211255046614,-61.65154358194117,154.31838902955258
-282.9987024791845,11.78245560457133,197.26727287012568
-379.6675441123603,-374.22868732956044,33.37503569245298
-143.68149325253782,-192.70421970059755,110.91595749435417
253.14169855990636,-178.8063661720548,-20.99513986286617
-400.4033099956293,460.24394499741334,-67.76493925093656
249.21240401021862,-218.3716882645834,-36.05504636965716
246.73737009034502,-47.95984827136879,115.94355502869581
-221.9473051529464,187.40014733850057,194.5192587869055
-491.14374422267076,-277.36475768152565,159.6823280014397
283.59694963791594,-27.68673350187941,-108.06558158114241
249.71299770789756,214.28689007458345,-57.77046278678083
393.50241137363474,325.05264861127375,-230.4070768701707
-387.4906889597016,156.0533239542344,-47.235907783683466
290.3213846186817,147.46666908960478,113.82886555285545
-313.12599857275757,-325.23390184050044,119.79537761454716
-357.79984080914363,456.88367043229823,-208.74280810638027
-16.95577038693777,-342.37029660957614,-144.62216044216927
-185.14308117905117,281.3816057030677,-188.22119148668605
281.01554600804513,-238.2106468115086,-151.91634572948243
65.01316430905334,415.5504151708621,107.34544623351022
-440.42522464974115,248.62040964770753,-45.88695230914201
31.00597083793752,245.6852397922807,-202.8186421349552
433.1473873255251,-292.41107375655616,77.94643834695756
-350.35594512429486,-22.132110001811856,-66.20819536992515
368.3253710013184,90.27334629398827,-196.53448368627102
309.48141951173255,240.28803213974635,10.511819587706004
135.64656255513557,-380.0223362873917,193.25452041891504
-437.7542257296012,480.05101550212436,111.96015196905188
400.7969986512605,348.23450308893644,-45.41579315025699
260.7503356344637,-231.8522060458974,-214.11050761138677
247.969239518608,296.49864738709056,100.38799646104489
459.45889554264113,-10.026604449174766,-14.778529468500038
-169.31499576433512,-17.64615921359691,-75.98212000982046
316.90860296230255,-191.99738966353348,184.08534399526312
155.40251351454924,72.34638326813166,-77.70372607767017
438.79528346869284,193.66250837806527,9.556322701625156
-11.396105770744276,-77.15639081367549,62.745078140283226
-367.19452111096814,157.72314198062696,225.30566233901615
-124.17052095204046,204.80975261113267,-190.38647590289577
-145.17367087413433,219.31617711116095,222.83343750890452
4.746199172305362,-420.26418165640433,-55.18242878727006
-427.5506872237691,380.9512845995575,106.94752945774596
240.09138919096299,-52.43711018006292,-176.6769117441913
-62.51027556759166,-215.4471021403319,-177.6178470283263
-351.6103094376793,-212.20305869547974,108.11941896060567
230.0712953813481,-25.642835966391676,33.85750821157523
204.2080921993781,360.10865115741296,138.11968279307462
-336.2643184366363,-84.29020206170354,4.267513351368972
231.8340156232814,227.8836662812896,87.58458444944492
-448.86233209446334,-344.73964502733514,-125.59214420504651
-8.420567853863828,-16.170130917139975,-35.57467311966451
-80.69466154098323,482.08802120236743,148.01361594019312
191.6611228684897,250.5455537197649,-18.935887103734895
-287.85053879673256,-247.4339105054089,13.062769483997423
-292.28403068663556,30.80072088489896,162.33510425622353
-428.50435973683346,-215.99384302754885,-195.76177162493366
64.84847964502687,-84.84292167918974,-59.9655740967995
-343.18146714880373,298.9207632029974,-130.6307162763605
-193.82075043900062,278.2444844820818,-195.9361741923598
-420.47032180237494,-220.27192789529875,164.64853017737613
-152.08332053373604,421.7770981205265,197.9054838002617
-291.14980904180993,116.14013153787256,-104.86920262028698
278.90850918716325,-129.02669021305232,-50.88276632912799
-475.0055735046492,45.545395300859965,175.27971313407096
-320.6768734472959,130.56797377758053,-41.30612941277753
401.1224536688497,34.670475332215055,99.97494958360001
191.95567636046013,-19.687363845465303,57.14075759534015
356.2212902536478,-13.678994357031796,234.26971877553348
278.78627997083413,-321.0261160670941,111.73805144663422
207.05553116095786,288.6619843953118,-174.7628962288996
-345.69826644930885,72.34289782424955,114.92123131852671
135.68159174852138,-355.6289029464783,-203.8431560293395
54.98083194663742,255.6421497486175,-131.19153651330262
451.6375529459387,383.83321845417925,-212.26172002155997
181.7202831810954,421.0456668267407,198.6083835895226
16.200261518147915,-120.11118894868976,-152.13622693597392
-354.5193399182299,-314.4521103273053,92.67055976913906
-207.91101406512317,41.00224478344271,235.4618665513102
196.47640700778297,-376.4262669733713,-30.204766517692388
204.43663567740973,405.29696602807445,86.63838987759218
-391.77643146408184,-266.2740936254086,-195.6699488528744
-27.128594990761925,-227.7027015466736,-217.28091207265945
277.4463205173215,-101.84323365646283,224.31130419772964
443.01409346556215,-136.56258859828841,-7.7926501803147925
443.3849971557472,255.8560630296049,131.58345521170108
-200.06259925097294,-19.150553371411963,156.45121528241916
-93.63399182056973,-301.03010822431247,-66.53995158633788
362.1206607103549,-241.65063030375407,-55.80366457088428
136.86975336810167,5.368682641760867,-81.66349218955483
291.17606282773653,-351.0451297038884,-57.57182830676953
430.27981090307,80.55789317842708,-149.8660569023683
-114.92904451908096,78.60535011694382,101.989967954861
211.44396420065135,195.01213958664113,-8.930011861298736
-243.62882983366146,442.670150817923,121.83886453344205
164.70400536347134,386.5499491771876,-198.85666430235014
-165.02533234079152,445.0430550537908,121.5337887120678
419.7509029350683,-267.79838149101477,-40.97725618239308
-245.44735961227093,-325.9449219862912,-8.281101926609086
-396.30165070671524,-153.4504118631857,-104.11237700921664
-126.9655118660998,392.601893577891,136.6573541504242
345.26403159883876,432.92976291232475,217.94540949929618
283.8776019252777,328.6557220514449,221.21229493563348
-142.59315440816044,-353.0901395440985,119.95940307668224
214.586627190783,417.48586013624265,75.77813837786603
-130.5564179460538,-58.29075876573292,-224.7703420776277
-448.2563201721235,-428.91383353544103,-164.5782492904275
160.04095982791543,-61.41290847735492,-203.90062760051808
-322.4206787151445,-400.8684634400057,166.4822119180848
103.74400091340294,41.01144297065553,135.05844419190657
424.4698399229121,-178.83535700056976,3.570861418022033
63.542159609541486,-24.357152777952955,-201.90143010215965
424.8676235972204,82.88987291610061,82.2879377571275
-148.1955845712505,368.18609998363644,-5.641373384461519
319.34310530641307,138.0509050039528,105.51444425882708
157.3105160678833,-68.93638878297449,-178.01650720833155
-20.450174521438765,313.52383379279985,216.58086756156285
-237.21049974931475,411.5300641938058,231.23003069385453
-96.7277197897409,-347.9162978592865,-55.41457950184301
341.2215956601363,12.156633899344854,66.28977412987322
-358.70307080297783,-172.5072414724247,43.89404890728532
406.39103511537655,-453.4901995922886,137.56236678373114
448.7261218546531,132.99352067903044,-145.71123876629986
-231.72370009441593,368.252640607215,-172.20549864296024
-78.93888193216381,-309.11356784619034,-142.51906242076998
-134.8227454454129,313.72199489924725,-181.562531798078
-294.8548743725383,363.97834808267305,-119.93530531882182
-260.0381963900818,421.6956191655716,124.1814544123981
-17.854900689807142,-215.4500310193294,-2.9618148752962172
-286.18819714260394,413.0557871102189,30.223759375065534
-360.34187793256234,-136.86857368450092,85.09466698460436
-167.80187065393255,68.10874791761765,-212.10901361897012
-420.41504868072917,-389.48710684355785,204.42853137574394
383.92939144467044,-456.3403282377245,18.23333154399676
453.6153681822998,184.58579003899237,141.95003144319585
-319.85719921242907,-21.17556063955797,234.10135254441562
424.9068465245374,-255.88075905048711,190.30062948545708
-462.0960917472467,-253.20913990165292,80.16848495536415
-237.04177946774843,184.44338350900904,-215.85997852009078
-361.33915339382247,-441.4145884999305,167.83508637925792
137.68184690570158,288.33579027974173,-49.17799636197929
-459.1456666234881,-359.23423571009266,115.86273387405505
217.3402558963687,-304.2215771550939,-179.94669475641865
454.4472760282386,-135.4912732142964,-139.506042416954
182.06890643648043,-21.364742144090904,-127.685750126867
-255.5167905016706,-112.33016537584746,-39.75839343604889
47.91315791768553,-166.73878942345058,151.0488329438321
255.0734475323992,430.9708583345553,135.0780104120666
-301.36624245855836,162.37485626092868,-162.46031921310262
212.3925616917457,-462.67913128475493,40.10295571798126
337.4407262365355,-86.37662130735575,-216.34877399124565
134.35761477566047,354.2078334669504,93.45724507120444
111.56824928593721,-190.54888546748742,50.91501065286321
66.65457163327368,-383.7819760739181,161.19583205416882
-391.9678741530901,281.62556806893156,-38.88251562318394
447.6846262401334,76.00016396682214,202.8015055702474
-391.7651736455592,103.50417323694529,108.5034155717352
-368.1542699610422,-392.0594705767579,-38.37450995684725
-103.20369047947399,-326.9785907601768,178.689365750629
463.42269506561684,88.41552763078707,-194.50439150200577
-367.3755486086839,-242.93163683800017,172.06345305987088
288.0840661186439,-10.850076929593984,-26.683282342822125
-28.090037502148057,52.47174455091841,75.11658801018186
337.8083509375922,-225.83554416466305,-92.43163250863257
-416.30012382091815,464.69760421460495,25.16677508138606
-249.36609196611636,350.8635135685552,-179.4012542376222
-223.06489903417304,234.84232618620797,-125.2834719838269
92.65246301455221,-401.94516961955,-55.095294343325186
103.43026508494901,-375.6248285881026,-23.380342031765796
319.9318547521603,-24.187765838771753,-6.427842468410755
-162.88586166181008,-303.85735296511234,153.75205055740005
-44.354652353770575,464.0329326968008,-172.8211010493109
-62.678430986581766,-314.0753801446774,20.16067494860944
-189.80428979185493,10.00105669555382,202.04884476645998
-236.39693584043874,-104.64283538657283,214.1251550487326
222.48174490680563,122.49083988309475,32.85058299933127
-403.8000185329996,-316.4009220903904,155.98750614787744
430.93362450079866,-91.40136514384524,120.56989799997253
89.66935253755082,-213.47275646351596,230.94427482768896
-28.45702880518352,379.28166839628875,96.3812279872313
132.21074501968403,-440.1853354351038,89.89700632413911
243.76583458166306,383.2966272262899,122.09783674479002
252.07383664369675,304.52766552163547,-140.51304195659912
-472.9245597002975,-152.08970133112663,-52.90278507775877
12.467947194879327,281.12078666943233,63.787326951801155
126.86791223681817,-449.61067301305826,-16.423160165106644
278.6082263498571,430.9717664368801,-91.75624469426779
-465.9802439184403,65.9188419509996,-152.374190449661
-72.47050392833451,-173.93923850185408,157.1378213177739
-105.76917423565916,-116.87893431877059,-133.58662449593774
-0.6911161648574177,-406.2746974813301,49.65337989117756
-329.1122738896862,498.7957368334915,195.94078748655951
342.7277534786739,-457.4932018008555,-125.46367842676452
44.000678108427856,151.80018789551917,95.4596020527492
113.12900752283713,-55.619435869904954,145.53527579308056
405.6986817683302,404.2138165029296,-161.38498904677306
375.12267605525733,-262.68135960112335,142.472306550487
138.2933119647162,28.043875867627197,106.09239274871942
-10.054220165899812,-7.892640350031504,153.3952826202359
-369.9337968545186,228.1089059370788,135.48117849352556
-16.792098281715273,-404.051589591678,34.178005541961525
328.8378543065755,-309.78597534341304,-99.12928759739073
-393.74393532780977,-237.37240561643577,-174.08483579511562
31.249113441186488,231.22522555350506,65.86520265677783
261.9896556069751,-308.0182117673802,162.23297753607022
62.915322184052336,73.93265218862697,209.34982727894314
-12.461305116288857,-264.7601097565994,-113.49234819377303
25.942779595910622,348.816070563728,26.837617815972354
428.1595478396536,396.44006146362705,93.61174718881612
-307.81735443005755,45.267998504804474,-214.97140030096799
-346.21871202466275,-109.2195519408999,-137.48471827479375
-401.38707681123117,-216.38364889137654,68.98133702031193
-326.02910985676544,-399.62105384335916,-231.48779432434534
81.00837935150714,-218.83451257244272,164.44791991292777
-461.76423278867156,187.02838048981963,-34.54280790648278
128.3805605672859,29.640926430571618,197.91587849863
-57.27619347698212,432.77731541910083,-109.1351760553368
-213.9141865889411,-76.44056815864671,114.67529349782816
331.2381191456782,166.69536478817142,-99.75309082447808
-345.132705076744,20.122242073838606,-202.47497239836312
107.88073242827238,10.003527256548125,-145.76722918434223
322.9384991277991,-239.00753842170047,-197.35177221150064
421.53690726828734,-67.45829262438197,27.795755154219414
112.27094949808117,-28.972843251673797,90.99015920148574
47.70806694309187,199.90232647527444,77.90528617142103
238.20576721191256,409.81589049111363,135.7969481371781
319.69487912957686,-178.71614287599482,228.83094293566754
-456.9922554674093,-394.09958018074843,175.13246139088798
-186.92857668977308,15.201001587111033,-202.37958391494263
-29.319631742430204,51.91153224865427,153.18884211479008
-263.8875487952507,-288.8278326722249,155.38177757923907
328.6347380657778,231.0370687468515,53.12608554038698
46.75198694921275,465.511903183027,90.06029145175536
-164.49055924944295,442.5583692345999,-187.46003732015083
-454.15199774504083,-248.27019537578533,51.46262739852342
428.21306437704476,333.8878938241934,222.70166825533173
303.55861077350255,178.8151531521784,-149.69697728519841
456.4314858713523,-70.69290744550162,-85.00483151563253
448.03742148871413,13.692783181006652,206.14709822344528
-95.14738641609301,347.14603024973974,153.43642881522675
166.33967916016846,-24.223358633289447,47.80061629665115
